duration (seconds),emg amplitude
26.47412,0
26.475236,1
26.47634,1
26.477444,1
26.478548,1
26.479656,0
26.480764,1
26.481868,4
26.482972,4
26.484084,4
26.485184,1
26.486284,1
26.487388,4
26.488492,4
26.489596,4
26.4907,4
26.491804,4
26.492916,1
26.494028,4
26.495132,4
26.496236,4
26.49734,4
26.498444,4
26.49954,1
26.500648,1
26.501752,4
26.50286,4
26.503964,4
26.505068,4
26.506172,4
26.507284,1
26.508384,4
26.509488,4
26.510604,4
26.511708,1
26.512812,4
26.513908,4
26.51502,4
26.516116,4
26.51722,1
26.518324,1
26.519436,4
26.52054,4
26.521652,4
26.522756,4
26.52386,4
26.524964,4
26.526068,1
26.527172,1
26.528276,1
26.529376,1
26.530484,4
26.531588,4
26.532692,4
26.5338,4
26.5349,4
26.536012,1
26.537124,1
26.538228,4
26.539332,4
26.540436,4
26.541536,1
26.54264,1
26.54374,1
26.544848,1
26.545956,1
26.54706,1
26.548164,1
26.549276,4
26.55038,4
26.551484,4
26.552588,4
26.553692,4
26.554812,1
26.555904,1
26.557004,1
26.558104,4
26.559212,4
26.560316,4
26.56142,4
26.562524,4
26.563644,4
26.564744,4
26.565852,1
26.566956,1
26.568056,0
26.569164,1
26.57026,1
26.571364,1
26.572476,1
26.573584,1
26.574684,1
26.575788,1
26.576892,4
26.578004,4
26.579108,4
26.580212,4
26.58132,4
26.582424,1
26.583524,4
26.584632,4
26.585732,4
26.586836,4
26.58794,4
26.589044,1
26.590156,1
26.591268,1
26.592372,4
26.593476,1
26.59458,1
26.595684,1
26.596784,1
26.597884,1
26.598996,4
26.6001,4
26.601208,4
26.602308,4
26.603416,4
26.604516,4
26.605624,4
26.606732,1
26.607844,1
26.608944,1
26.610048,4
26.611156,4
26.612252,4
26.613356,4
26.61446,4
26.615568,1
26.61668,1
26.61778,4
26.618892,4
26.619996,4
26.621096,4
26.6222,4
26.623308,1
26.624412,1
26.62552,1
26.626616,0
26.62772,4
26.628828,1
26.629932,1
26.631036,4
26.63214,4
26.633252,4
26.634364,4
26.635468,4
26.636572,1
26.637672,4
26.63878,4
26.639876,4
26.64098,4
26.642084,1
26.643196,1
26.644304,1
26.645408,1
26.646508,4
26.647616,4
26.648724,4
26.649828,4
26.650932,4
26.652044,1
26.653144,1
26.654244,1
26.655348,4
26.656452,4
26.657556,1
26.65866,1
26.659768,1
26.660892,1
26.661988,1
26.663092,4
26.664196,4
26.6653,4
26.6664,1
26.6675,4
26.668612,4
26.669716,4
26.67082,4
26.671924,4
26.673028,4
26.674132,1
26.675244,1
26.676348,1
26.677452,1
26.678564,1
26.679668,1
26.680772,1
26.681868,1
26.682976,1
26.684076,1
26.68518,1
26.686284,0
26.6874,1
26.688496,0
26.689612,1
26.690712,1
26.69182,1
26.69292,1
26.694028,4
26.695124,4
26.696236,4
26.69734,4
26.698444,4
26.699548,4
26.700652,4
26.701756,4
26.702868,4
26.703972,4
26.705092,1
26.706196,1
26.707292,1
26.708396,1
26.709492,4
26.710604,4
26.7117,4
26.712804,4
26.71392,4
26.71502,4
26.716128,1
26.717236,4
26.71834,4
26.71944,4
26.720548,1
26.721648,1
26.72276,1
26.72386,1
26.724964,4
26.726068,4
26.727172,4
26.728276,4
26.72938,4
26.730488,1
26.731604,1
26.732704,1
26.733812,1
26.734912,1
26.736016,1
26.737116,4
26.738216,4
26.739324,1
26.740436,1
26.74154,4
26.742644,1
26.743748,1
26.74486,4
26.74596,4
26.747064,4
26.748172,4
26.749292,1
26.750384,1
26.751484,1
26.752588,1
26.753692,1
26.754792,1
26.7559,1
26.757004,4
26.758116,4
26.759228,1
26.760328,1
26.761432,1
26.76254,4
26.76364,4
26.764744,4
26.765844,4
26.76696,4
26.76806,4
26.769164,4
26.770268,1
26.771372,1
26.772476,1
26.773588,0
26.774692,1
26.775812,4
26.776908,4
26.778012,1
26.779112,1
26.780212,1
26.781316,1
26.78242,4
26.783524,4
26.784636,4
26.78574,4
26.786852,1
26.787956,1
26.78906,1
26.790164,1
26.791268,1
26.792372,1
26.793476,1
26.79458,1
26.795688,1
26.796788,0
26.797892,1
26.798996,4
26.8001,4
26.801212,4
26.802324,4
26.803424,1
26.804532,1
26.805636,1
26.80674,1
26.807836,1
26.80894,1
26.81004,1
26.811156,1
26.81226,1
26.813364,4
26.814476,4
26.81558,4
26.816684,4
26.817784,4
26.818892,1
26.820004,1
26.8211,4
26.822212,4
26.823308,4
26.824412,4
26.825516,4
26.82662,1
26.82772,1
26.82884,4
26.829956,4
26.831052,4
26.832156,4
26.833256,4
26.834364,1
26.835464,1
26.836564,0
26.837676,1
26.838784,1
26.839884,1
26.840988,1
26.842092,1
26.8432,4
26.844304,4
26.845412,4
26.846524,4
26.847628,4
26.848724,4
26.849828,4
26.850932,4
26.85204,1
26.85314,1
26.854244,1
26.855356,1
26.856468,1
26.857568,0
26.858676,1
26.859776,4
26.86088,4
26.861988,4
26.863084,1
26.8642,1
26.8653,4
26.866404,4
26.867508,4
26.868612,4
26.869716,4
26.870828,4
26.871932,1
26.873044,1
26.874144,1
26.875248,4
26.876356,4
26.877452,4
26.878556,4
26.87966,4
26.880764,4
26.881876,4
26.88298,1
26.884088,4
26.885196,4
26.8863,4
26.887404,1
26.888508,1
26.889608,1
26.890716,1
26.89182,1
26.892924,1
26.894028,1
26.895132,1
26.896236,0
26.89734,1
26.898452,1
26.89956,1
26.900664,1
26.901772,4
26.902876,4
26.903976,4
26.905076,4
26.906188,4
26.90728,4
26.908396,4
26.9095,4
26.910604,4
26.911712,1
26.91282,1
26.913924,1
26.915028,1
26.916132,1
26.91724,1
26.918348,1
26.919444,1
26.920548,0
26.921652,1
26.922752,1
26.92386,4
26.924964,4
26.926076,4
26.927188,4
26.928288,4
26.929392,4
26.9305,1
26.931604,1
26.9327,1
26.933804,1
26.934916,0
26.93602,4
26.937128,4
26.938228,1
26.939332,1
26.940444,1
26.941548,1
26.942652,1
26.943764,1
26.944868,1
26.945972,1
26.947068,1
26.948176,1
26.949276,1
26.95038,0
26.951484,1
26.952596,4
26.9537,4
26.954808,4
26.955916,4
26.957016,4
26.958124,1
26.959228,1
26.960332,1
26.961436,1
26.96254,1
26.963648,1
26.964748,1
26.965852,1
26.966956,1
26.96806,0
26.969172,1
26.97028,4
26.971388,4
26.972488,4
26.973592,4
26.974696,4
26.9758,1
26.9769,1
26.978008,1
26.979116,1
26.98022,1
26.981324,1
26.982432,0
26.98354,1
26.984644,4
26.985748,4
26.986852,4
26.98796,4
26.989064,1
26.990164,1
26.991268,4
26.992372,9
26.993476,4
26.99458,1
26.995684,1
26.9968,1
26.997908,1
26.999008,0
27.000116,1
27.00122,1
27.00232,1
27.00342,1
27.004528,1
27.005632,0
27.00674,1
27.007848,1
27.008952,1
27.010056,4
27.01116,4
27.012268,4
27.013372,4
27.01448,4
27.015584,4
27.016684,4
27.017796,4
27.018892,1
27.019996,4
27.0211,4
27.022204,4
27.023316,4
27.024428,1
27.025532,1
27.026636,1
27.027736,0
27.02884,4
27.029948,4
27.031044,1
27.032156,1
27.03326,4
27.034364,1
27.035468,1
27.036572,4
27.037676,4
27.038788,4
27.039888,4
27.041004,4
27.042104,1
27.043212,1
27.044308,4
27.045412,4
27.046516,4
27.04762,4
27.048724,4
27.04984,1
27.05094,1
27.052048,1
27.053156,4
27.054256,4
27.05536,4
27.056464,4
27.057568,4
27.058676,4
27.05978,1
27.060884,4
27.061988,4
27.063096,1
27.064196,1
27.0653,1
27.066412,4
27.067524,4
27.068628,4
27.069732,4
27.070836,1
27.07194,1
27.073036,1
27.07414,1
27.075244,1
27.076356,4
27.07746,4
27.078564,4
27.079668,4
27.08078,4
27.081884,4
27.082988,4
27.084092,4
27.085204,1
27.0863,1
27.087404,1
27.088508,1
27.089612,1
27.09072,1
27.091816,0
27.09292,1
27.094056,1
27.095144,1
27.096248,1
27.097352,4
27.098456,4
27.099564,4
27.10066,4
27.101772,4
27.102876,4
27.10398,4
27.105084,1
27.106188,1
27.107292,1
27.1084,4
27.109508,4
27.110612,4
27.11172,4
27.112828,4
27.113932,4
27.115028,4
27.116132,1
27.117236,1
27.11834,4
27.119448,1
27.120556,1
27.12166,1
27.122772,1
27.123872,1
27.124976,4
27.126084,4
27.127188,4
27.128284,4
27.129396,4
27.1305,4
27.131604,4
27.132712,1
27.133812,1
27.134916,1
27.136024,4
27.137128,4
27.13824,1
27.139348,1
27.140452,1
27.141552,4
27.142652,4
27.143756,4
27.14486,4
27.145964,4
27.147076,4
27.14818,4
27.149284,4
27.150396,1
27.1515,1
27.152604,0
27.153704,0
27.154812,1
27.15592,1
27.157024,1
27.158124,1
27.159228,1
27.160332,4
27.161436,4
27.16254,4
27.163644,4
27.164764,4
27.165864,4
27.166972,1
27.168076,4
27.169176,4
27.170276,4
27.17138,4
27.172484,1
27.173596,1
27.1747,4
27.175808,4
27.176908,1
27.17802,4
27.179124,4
27.180224,4
27.181328,4
27.182444,4
27.183548,1
27.184648,1
27.185748,1
27.186848,1
27.187956,1
27.18906,1
27.190164,1
27.191276,4
27.192384,4
27.193492,4
27.194596,4
27.195696,4
27.196804,4
27.197908,1
27.199004,1
27.200116,1
27.20122,1
27.202324,1
27.203428,1
27.204536,4
27.205644,4
27.206744,4
27.207852,1
27.208972,1
27.210068,4
27.211168,4
27.212268,4
27.21338,4
27.21448,4
27.21558,4
27.216684,4
27.217796,1
27.2189,1
27.220012,1
27.221116,1
27.22222,1
27.223324,1
27.224424,0
27.225532,1
27.226636,1
27.227744,1
27.228844,1
27.229948,1
27.231052,1
27.23216,1
27.23326,1
27.234368,1
27.23548,1
27.236588,1
27.237688,0
27.238796,1
27.239888,1
27.240996,1
27.2421,1
27.243204,4
27.244316,4
27.24542,4
27.246524,4
27.247636,4
27.248736,4
27.249844,4
27.250948,4
27.252048,4
27.253164,1
27.25426,1
27.255372,4
27.256468,4
27.257572,1
27.25868,1
27.25978,4
27.260884,4
27.262004,4
27.263108,4
27.264212,4
27.265316,1
27.26642,1
27.267524,1
27.268624,4
27.269728,4
27.270836,4
27.27194,4
27.273044,4
27.274148,4
27.275256,1
27.276364,1
27.277468,1
27.278572,4
27.279684,4
27.280788,4
27.281888,4
27.282988,4
27.284092,1
27.285196,1
27.2863,1
27.287404,1
27.288516,1
27.289628,4
27.290732,1
27.291836,1
27.292936,1
27.29404,1
27.295148,4
27.296244,1
27.297356,1
27.298456,4
27.299568,4
27.300668,4
27.301772,4
27.302876,4
27.303988,1
27.305088,4
27.306204,1
27.307308,1
27.308412,4
27.309512,4
27.310612,4
27.311716,1
27.312824,1
27.313924,4
27.31504,4
27.316144,1
27.317244,1
27.318352,1
27.319456,1
27.320564,1
27.321664,1
27.322768,1
27.32388,1
27.32498,1
27.326084,4
27.327188,4
27.328292,4
27.329396,4
27.3305,4
27.331612,4
27.332724,4
27.333828,4
27.334932,1
27.336036,1
27.33714,4
27.338236,4
27.33934,4
27.340448,4
27.34156,1
27.34266,1
27.343764,4
27.344868,1
27.34598,1
27.34708,0
27.348184,0
27.349292,1
27.350404,1
27.351508,1
27.352608,1
27.353708,1
27.354812,1
27.355916,0
27.357016,1
27.358124,4
27.359244,4
27.360348,4
27.361452,4
27.362556,4
27.36366,1
27.364764,1
27.365864,1
27.366964,1
27.36808,1
27.36918,1
27.370288,1
27.371388,1
27.372488,0
27.373604,1
27.374708,4
27.375812,1
27.37692,1
27.378028,4
27.379128,4
27.380228,4
27.381336,1
27.382436,1
27.38354,1
27.384644,4
27.385756,4
27.38686,4
27.387972,4
27.389076,4
27.39018,1
27.39128,4
27.392388,4
27.393492,4
27.394596,1
27.395704,4
27.396804,4
27.397908,4
27.399012,4
27.400116,1
27.401228,1
27.402332,1
27.403452,1
27.404548,1
27.405648,0
27.406756,1
27.407852,1
27.408964,1
27.41006,1
27.411164,4
27.412276,1
27.413384,1
27.41448,1
27.415592,4
27.416696,4
27.417804,4
27.418908,4
27.420008,4
27.42112,4
27.42222,4
27.423324,4
27.424428,1
27.425536,1
27.426636,1
27.42774,0
27.428844,1
27.42996,1
27.431068,1
27.432168,4
27.433276,4
27.434376,4
27.435476,4
27.43658,1
27.437684,4
27.438796,1
27.4399,1
27.441004,4
27.442108,4
27.443216,4
27.444324,4
27.445428,4
27.446532,4
27.44764,4
27.448748,1
27.449848,1
27.45096,1
27.452052,1
27.453156,4
27.45426,4
27.455364,4
27.456476,1
27.457596,1
27.458692,1
27.459792,1
27.4609,4
27.462004,4
27.463108,4
27.464204,4
27.465316,4
27.46642,4
27.467528,1
27.468628,1
27.469732,1
27.470836,1
27.471948,4
27.473048,4
27.474164,4
27.475268,4
27.476372,1
27.477468,4
27.478572,4
27.479676,4
27.48078,4
27.481884,4
27.482996,1
27.4841,1
27.485212,1
27.486316,1
27.48742,1
27.48852,0
27.489628,1
27.490732,1
27.491836,4
27.49294,4
27.494044,1
27.495152,4
27.496252,4
27.497356,4
27.498456,4
27.499572,4
27.50068,4
27.501788,1
27.502888,1
27.503992,1
27.5051,1
27.506196,1
27.5073,1
27.508408,1
27.50952,1
27.510616,0
27.511724,1
27.512836,1
27.513936,1
27.515044,1
27.516148,1
27.517252,1
27.518364,1
27.519464,1
27.520564,0
27.521668,1
27.522772,1
27.523876,1
27.52498,4
27.526084,4
27.5272,4
27.528308,1
27.529408,1
27.530512,1
27.53162,1
27.53272,1
27.53382,4
27.534924,4
27.53604,4
27.53714,1
27.53824,1
27.539344,1
27.540452,4
27.54156,4
27.542664,4
27.543772,4
27.544884,4
27.545996,1
27.547092,1
27.548184,1
27.549296,1
27.550396,1
27.551496,1
27.552604,1
27.553716,4
27.554828,4
27.555932,4
27.557036,4
27.55814,4
27.559244,1
27.560348,1
27.561444,4
27.562556,4
27.56366,4
27.564764,4
27.565868,4
27.566972,1
27.568076,1
27.569184,1
27.570292,1
27.571412,1
27.572508,1
27.573612,1
27.574716,1
27.575812,1
27.576916,1
27.578024,1
27.579124,0
27.580236,0
27.58134,1
27.582444,1
27.583556,1
27.58466,1
27.585764,4
27.586864,4
27.587972,4
27.589076,4
27.59018,1
27.591284,1
27.592388,1
27.593496,1
27.594592,1
27.5957,1
27.596812,4
27.597932,4
27.599036,1
27.600132,1
27.601236,1
27.602336,1
27.603436,0
27.60454,0
27.605644,4
27.606756,9
27.607856,9
27.608964,4
27.610068,1
27.611172,0
27.61228,0
27.613384,0
27.614488,4
27.6156,9
27.616704,4
27.617804,4
27.618904,0
27.62,0
27.621104,0
27.622212,0
27.623312,1
27.624436,1
27.625544,4
27.626652,9
27.627756,36
27.628944,81
27.630124,144
27.631404,100
27.63268,36
27.633876,4
27.634972,0
27.636076,1
27.63718,1
27.638276,1
27.639392,0
27.640496,1
27.641604,4
27.642704,16
27.6439,36
27.645088,144
27.646368,324
27.647636,324
27.648912,49
27.650104,16
27.651288,100
27.65256,121
27.653836,81
27.655028,36
27.65622,4
27.657332,0
27.65844,16
27.659624,121
27.6609,529
27.662172,1369
27.663536,1849
27.664888,1089
27.666248,25
27.667436,625
27.668704,1764
27.670068,1764
27.67142,1024
27.672792,361
27.674068,49
27.67526,64
27.676448,676
27.677728,1936
27.679088,3481
27.68044,3481
27.681808,1681
27.683164,25
27.684344,1296
27.685696,4624
27.68706,5329
27.68842,3481
27.689788,1156
27.691156,25
27.692356,625
27.69362,2916
27.69498,4761
27.696344,4225
27.697696,1936
27.69906,225
27.70034,361
27.7016,2916
27.702948,5625
27.704308,5625
27.705684,3025
27.70704,625
27.708328,169
27.709608,2601
27.710968,5041
27.712324,4225
27.713688,1936
27.715044,441
27.716312,0
27.717412,625
27.718684,2401
27.720052,3721
27.721404,2916
27.722776,1225
27.72414,9
27.725252,961
27.726516,2916
27.727884,2809
27.72924,1600
27.730596,484
27.731876,81
27.733064,4
27.73416,400
27.735432,1225
27.736792,1444
27.738156,961
27.739436,225
27.740716,49
27.741896,900
27.743176,1681
27.744544,1225
27.745896,484
27.747168,100
27.748452,4
27.74956,9
27.75066,121
27.751916,324
27.753192,361
27.754472,225
27.755756,36
27.756952,49
27.758136,441
27.759412,676
27.760692,441
27.761968,100
27.763236,1
27.764336,16
27.765528,36
27.76672,25
27.767916,16
27.7691,9
27.770204,4
27.771316,0
27.77242,9
27.773524,49
27.774716,81
27.7759,81
27.7771,49
27.778292,16
27.779484,1
27.78058,0
27.781684,1
27.782784,4
27.783892,4
27.784992,9
27.786096,9
27.7872,9
27.78832,1
27.789428,4
27.790528,64
27.791724,121
27.792988,100
27.79426,49
27.795448,16
27.796652,4
27.797752,0
27.798856,0
27.799964,1
27.801056,9
27.80216,16
27.803352,25
27.804544,9
27.805648,0
27.80676,36
27.807952,81
27.809148,81
27.810324,36
27.811516,25
27.812708,16
27.813904,4
27.815012,1
27.816112,0
27.81722,1
27.81832,4
27.819424,16
27.820616,25
27.8218,16
27.822992,1
27.824096,25
27.825292,49
27.826484,36
27.827668,25
27.82886,16
27.830044,16
27.831236,9
27.832344,9
27.833452,4
27.834564,0
27.835668,4
27.836768,9
27.837868,16
27.839056,1
27.840164,16
27.841356,81
27.842544,49
27.84374,25
27.844932,4
27.846036,1
27.847132,1
27.84824,1
27.84934,4
27.850448,1
27.851552,0
27.852656,4
27.85376,9
27.854872,4
27.85598,1
27.85708,49
27.858272,81
27.85946,36
27.860648,9
27.861756,0
27.86286,0
27.86396,0
27.865068,0
27.86618,0
27.86728,0
27.86838,0
27.869488,4
27.8706,9
27.8717,1
27.872804,9
27.873908,64
27.8751,121
27.876376,64
27.877568,9
27.878676,1
27.879776,0
27.88088,0
27.881976,0
27.883084,0
27.884192,0
27.8853,1
27.8864,4
27.887508,4
27.888612,1
27.88972,25
27.890912,100
27.89218,121
27.89346,64
27.894644,9
27.895756,1
27.896864,0
27.897968,0
27.899072,0
27.900176,1
27.90128,4
27.902384,16
27.903572,25
27.904764,9
27.905868,1
27.906968,81
27.908168,196
27.90944,144
27.910716,36
27.9119,4
27.913004,0
27.914112,0
27.91522,0
27.916328,1
27.917432,1
27.918532,16
27.919724,25
27.920912,25
27.922096,0
27.923204,64
27.924396,196
27.925684,169
27.926952,64
27.92814,9
27.929244,1
27.930348,0
27.931452,1
27.932556,1
27.93366,4
27.934764,9
27.935876,36
27.937064,36
27.938252,16
27.939444,9
27.940548,144
27.94182,225
27.943104,121
27.944376,25
27.945564,1
27.946664,0
27.947768,0
27.948868,0
27.949976,1
27.95108,4
27.952196,16
27.95338,36
27.954576,16
27.95576,0
27.956868,100
27.958136,225
27.959428,144
27.9607,36
27.961888,4
27.962988,0
27.964088,0
27.965192,1
27.9663,1
27.9674,9
27.968516,16
27.9697,25
27.970896,25
27.97208,0
27.973192,100
27.97446,289
27.975748,225
27.97702,81
27.978208,9
27.979308,0
27.980412,1
27.98152,1
27.98262,4
27.983724,4
27.984832,16
27.98602,49
27.987212,49
27.988408,9
27.989504,25
27.9907,196
27.991968,256
27.993252,121
27.994528,25
27.995716,4
27.99682,0
27.997924,0
27.999028,1
28.000132,4
28.001232,16
28.002432,36
28.003624,49
28.004804,16
28.005992,4
28.0071,121
28.00838,225
28.009656,144
28.010928,36
28.012116,4
28.01322,0
28.014324,0
28.015436,0
28.016544,1
28.017644,9
28.018752,36
28.019944,49
28.021128,36
28.022312,0
28.023416,81
28.024612,256
28.025892,196
28.027172,49
28.028372,4
28.02946,0
28.030564,0
28.031664,0
28.032772,0
28.033876,1
28.03498,9
28.03608,36
28.03728,49
28.038472,16
28.039656,25
28.04084,196
28.042124,225
28.0434,100
28.04468,16
28.04586,0
28.04696,0
28.048076,1
28.04918,1
28.05028,1
28.051384,9
28.052496,25
28.053688,25
28.05488,9
28.055984,9
28.05708,169
28.058356,324
28.059636,196
28.060916,36
28.062116,1
28.063204,1
28.0643,4
28.065412,1
28.066512,4
28.067616,9
28.06872,25
28.06992,25
28.071112,25
28.072304,1
28.073408,144
28.074676,324
28.075956,225
28.077236,49
28.078428,1
28.079532,1
28.080624,9
28.081736,9
28.082832,4
28.083936,9
28.08504,16
28.086232,49
28.087432,36
28.088624,0
28.089728,100
28.090992,324
28.092272,256
28.093552,81
28.094744,9
28.095848,0
28.096952,4
28.098052,1
28.09916,1
28.100256,4
28.10136,16
28.102552,49
28.103752,64
28.104944,25
28.106128,9
28.107236,196
28.108504,324
28.10978,169
28.111068,49
28.112252,4
28.113364,0
28.11446,0
28.115564,1
28.116664,4
28.117764,16
28.11896,36
28.12016,49
28.121344,36
28.122536,0
28.123632,121
28.124912,289
28.126188,225
28.127468,49
28.12866,4
28.129756,0
28.130856,0
28.131968,1
28.133076,1
28.134176,4
28.13528,25
28.13648,49
28.13766,36
28.138856,1
28.13996,100
28.141232,324
28.142508,225
28.143784,64
28.14498,1
28.146084,0
28.14718,1
28.148288,0
28.149396,1
28.1505,9
28.151604,25
28.152788,64
28.153984,64
28.155176,16
28.156368,36
28.157552,256
28.158828,324
28.160104,121
28.161388,16
28.162564,0
28.163676,1
28.164776,1
28.165884,0
28.166988,4
28.168088,16
28.169288,49
28.17048,49
28.171664,16
28.172848,25
28.17404,196
28.175312,324
28.1766,144
28.177872,25
28.17906,0
28.18016,1
28.181264,4
28.182368,1
28.183472,4
28.18458,16
28.185772,36
28.186968,64
28.188152,25
28.18934,4
28.19044,196
28.19172,361
28.193,225
28.194276,36
28.19546,1
28.196564,1
28.197672,4
28.19878,1
28.19988,4
28.200988,9
28.202092,36
28.203288,64
28.204484,36
28.205656,0
28.20676,144
28.20804,400
28.20932,289
28.2106,81
28.211788,9
28.212884,0
28.213996,1
28.2151,4
28.216204,4
28.217304,9
28.218412,36
28.219608,64
28.2208,49
28.221976,4
28.22308,81
28.224276,324
28.22556,324
28.226832,121
28.2281,9
28.229204,1
28.230316,4
28.231416,9
28.23252,4
28.233624,4
28.234728,16
28.235924,49
28.23712,64
28.2383,36
28.239492,1
28.240592,196
28.241876,400
28.243156,256
28.244424,64
28.245612,0
28.246716,4
28.247816,4
28.24892,4
28.250032,4
28.251144,9
28.25224,25
28.25344,49
28.25462,36
28.255816,0
28.256916,169
28.258196,400
28.259472,289
28.260748,64
28.261936,1
28.26304,1
28.264136,4
28.26524,4
28.266352,4
28.267456,16
28.268644,25
28.26984,49
28.271028,36
28.27222,1
28.27332,81
28.274516,324
28.275792,324
28.277064,121
28.278344,9
28.279444,0
28.280548,4
28.281648,9
28.282756,4
28.283856,9
28.284968,25
28.28616,49
28.287352,49
28.28854,16
28.28972,25
28.290912,256
28.2922,361
28.293472,169
28.29474,25
28.295932,0
28.297036,4
28.29814,1
28.299244,1
28.30036,4
28.301464,16
28.302644,49
28.303836,64
28.305028,36
28.306216,0
28.30732,144
28.3086,361
28.30988,256
28.311148,81
28.31234,4
28.313444,0
28.314544,0
28.31566,1
28.31676,1
28.31786,16
28.319056,36
28.32024,64
28.321432,49
28.322616,0
28.32372,121
28.325008,361
28.32628,256
28.327556,81
28.32874,4
28.32984,0
28.330952,0
28.332068,1
28.333168,1
28.334268,16
28.335464,25
28.336636,64
28.337832,49
28.339028,1
28.340132,100
28.341408,324
28.342692,289
28.343956,100
28.345236,9
28.346344,1
28.347452,1
28.348556,1
28.34966,1
28.35076,4
28.351864,25
28.353048,49
28.35424,49
28.355436,9
28.356536,16
28.357728,196
28.359008,289
28.360276,169
28.361556,25
28.362744,0
28.363852,1
28.36496,4
28.366064,1
28.367168,9
28.368272,25
28.369456,36
28.370644,49
28.371832,16
28.373032,9
28.374136,196
28.375408,361
28.376684,196
28.377956,36
28.379156,1
28.38026,1
28.38136,4
28.382464,1
28.383564,4
28.38468,16
28.385864,36
28.387048,49
28.388244,25
28.38944,1
28.390544,169
28.391816,361
28.393084,256
28.394364,64
28.395564,4
28.39666,0
28.397768,1
28.398872,4
28.399976,4
28.401076,16
28.40226,49
28.403452,81
28.404632,64
28.40584,0
28.406944,144
28.408224,361
28.409492,289
28.410764,81
28.411964,4
28.413068,1
28.414168,4
28.415276,4
28.416384,4
28.417484,9
28.418584,25
28.419772,49
28.420964,49
28.42216,16
28.423352,25
28.424544,289
28.425812,361
28.427084,169
28.428372,36
28.42956,0
28.430668,1
28.431768,1
28.432868,1
28.433972,4
28.435072,25
28.43626,64
28.437452,81
28.438648,25
28.43984,9
28.440944,225
28.442216,361
28.443496,169
28.444768,25
28.445964,0
28.447064,0
28.448172,1
28.44928,1
28.45038,9
28.45148,36
28.452668,64
28.453848,81
28.455048,36
28.456252,9
28.457352,289
28.45862,529
28.4599,324
28.461176,81
28.462372,1
28.463476,1
28.464576,4
28.465676,4
28.466776,16
28.467968,36
28.469156,64
28.470352,100
28.471624,49
28.472816,0
28.473928,196
28.475196,576
28.47648,441
28.477756,121
28.47902,1
28.480124,4
28.481232,16
28.482416,9
28.48352,9
28.48464,25
28.48582,64
28.487004,100
28.488276,81
28.489472,0
28.49058,196
28.491864,529
28.493136,361
28.494408,121
28.495688,4
28.496788,4
28.497892,9
28.498996,4
28.500104,9
28.501204,36
28.502396,64
28.503576,100
28.504848,64
28.506048,0
28.50716,256
28.50844,625
28.509708,441
28.51098,121
28.512268,4
28.513368,4
28.514472,16
28.51566,16
28.51684,25
28.518032,49
28.51922,64
28.520412,81
28.521612,9
28.522724,64
28.523904,361
28.525176,361
28.526452,144
28.527732,4
28.528844,4
28.529944,9
28.531048,4
28.532152,4
28.533252,4
28.534352,9
28.535456,25
28.536648,36
28.53784,36
28.53904,1
28.540144,64
28.541328,256
28.5426,225
28.543876,81
28.545076,16
28.546264,1
28.547372,0
28.548472,0
28.549576,4
28.550672,16
28.55186,36
28.553048,81
28.554228,64
28.555436,25
28.556632,16
28.557816,324
28.559092,625
28.560364,441
28.561648,100
28.56292,1
28.564016,9
28.56512,16
28.566312,16
28.567504,16
28.5687,36
28.56988,64
28.571072,81
28.572256,36
28.57346,16
28.574644,361
28.575928,576
28.5772,289
28.578476,36
28.579656,0
28.580764,16
28.58196,16
28.583152,16
28.58434,25
28.58552,64
28.586704,100
28.587984,100
28.589272,4
28.590376,169
28.591644,529
28.592924,529
28.5942,169
28.595484,9
28.596588,4
28.597688,9
28.598784,9
28.599888,16
28.601076,36
28.602268,81
28.603452,121
28.604736,64
28.605924,9
28.607032,324
28.608308,625
28.609584,400
28.610864,81
28.612048,0
28.613156,16
28.614336,25
28.615528,36
28.616728,36
28.617916,49
28.6191,81
28.62028,121
28.621552,100
28.622844,4
28.623952,196
28.625224,625
28.626496,529
28.627772,144
28.629052,9
28.63016,0
28.631264,4
28.632372,4
28.633476,1
28.634576,9
28.635668,25
28.636868,36
28.638056,36
28.639248,1
28.640356,81
28.641544,256
28.64282,196
28.644092,49
28.645288,1
28.646384,0
28.6475,1
28.6486,1
28.649704,1
28.650808,4
28.651916,9
28.653016,25
28.6542,36
28.655392,4
28.6565,49
28.657696,256
28.658968,225
28.66024,64
28.661436,1
28.66254,1
28.663644,1
28.664748,4
28.665852,4
28.66696,16
28.668152,25
28.66934,49
28.670516,64
28.671708,49
28.672904,4
28.674012,289
28.675288,729
28.67656,484
28.677836,121
28.679116,4
28.680224,4
28.681328,16
28.68252,9
28.683624,9
28.684724,16
28.685912,36
28.687096,49
28.688288,36
28.689484,0
28.690592,144
28.691864,324
28.69314,256
28.694412,64
28.695612,1
28.696716,1
28.69782,1
28.698924,1
28.700024,9
28.701124,25
28.702312,49
28.703496,100
28.704776,81
28.705976,9
28.70708,121
28.708356,529
28.709628,576
28.7109,256
28.712184,25
28.713372,4
28.714476,16
28.715656,9
28.71676,9
28.717868,16
28.719052,49
28.720252,81
28.721444,64
28.722636,0
28.723736,100
28.725012,289
28.726292,196
28.727572,49
28.728772,4
28.72986,0
28.730964,1
28.732068,1
28.733168,4
28.734276,9
28.735372,36
28.736568,64
28.737756,81
28.738952,25
28.74014,36
28.741328,400
28.742604,625
28.743892,324
28.74516,64
